ASV_ID	NTC	PAC	Site1_1	Site1_2	Site1_3	Site2_1	Site2_2	Site2_3	Site3_1	Site3_2	Site3_3	Site4_1	Site4_2	Site4_3	XB
e703968383d188e96593c651327b533c	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
e61bd08a17d6bc27fb387b29516b5748	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ef73347040865c34b322911baadbcaa5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
0046bccc2fa0805e9c5ed7b98f8f0b3a	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
3b2c42c5c89938051607d82da8f9710a	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
aec0f97cc97a4de268f49bbce6024023	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
8864118799e797854f858dd3c64895e6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
94a6f03742b2b50b218a988283468cee	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
47df33efb0938852658a5626b1ff56bf	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
c4ec5d07034f8fea39473b32e2b2ce9a	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
865e4149a916567d0de867e76cf0a382	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
0d7ef2f3a56617e4f5da32dd9cb8ed07	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
532e5cab151969dbd3c3c02ea48052e6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
7df05d299cf8c9e96985d0f1c7c397b3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
1b3eac152d254381b3e8ab63b81a940b	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
eb48877efa5afa27558ec95d0f112b8c	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ca4df756525e7cad680fda28be5f7ade	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
b1753a3efdc7f4910bd4e4bfc80dc7b7	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
40316c0ea35765893f8cd1686293db85	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ba03598a0bc2f5ccc9c46c39e39af006	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ecf9ba7b5b5a66263ed09a259f191c6b	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
edcbebd3af99ddb603de6d872f4c0c32	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
59a382b6f412cef8b762ba1c11f55c50	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
849c6823f0313a189f9932b2a533fd38	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
df07babc17e51177759f7a7d6a19f917	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
21f3f1da4b765fc52921fc454afb77b1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
5377afeb979346933147bfb08ffca37c	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
56554ab1f2387de88d50b475e2d717fc	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
e2be901b181a7e0e3675f7314ec89a6e	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
a6fe0b5ba7020b606f5d745030e63c81	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
3bc9a57a77427d8b7c6bb9f5fb1c30b4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
3b3dbaa2dfd1607359ab872f1dea8919	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
564616696e6fc55fd549d985b1cb32b5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
2c8c17ae02ade4761de4db6e384b344a	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
372643f501b19b8d6e524844916eb58c	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
7099bc48b6e2fef1292f7821f75a67b1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
a79b3f6fb970e7ee8405d083620b729d	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
51da468d9f2a0939ea0c5fb186331b08	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
fbf0013dc3e2b09622899ad5cc8b536b	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
11a9828d83c826e16756480cc14caae6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
7207e22e2ed1ed2197a40299a19a7baa	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
cc49ffce7c7b65fa1eb43c3079cadede	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
bdcf9960cfb740425e1436898cec098f	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
17b11fb330dad0cf9206c934511475d8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
323053a5ee8295323d55ac65239976e6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
8d60f7007878720b535795eecefb3a07	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
77c36b3e665367636cb924592b11d8ec	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
7aa3d3c7f9b1372524212d0f877c2876	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
f9b2078be65f01178e115ef2df501710	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
7f1d29151beb8461f0b63e6369544c9c	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
6bf76abf830727d2f41eea3db20ad636	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
88a2df160141bfb125199bedb6658fad	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
d85cedd8692056ada0b9fd7b0c68ea40	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
e95dc71abfcabd7387875d035e52c208	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
870254c2f433c11f9db3d6f356f2e2a5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
6e082ce92b92d8be9d87cb31374c51f4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
0b06c87d8baeca781c5cbfa15c38d179	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
4b2be075ff41d2a467ad827d2963a345	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ebd82679b7eb6f2890eeee818049b410	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
2ba41ba8e53e91f3b7fe72a06f329f38	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ab4f3979f4854e1fe8f1d5ab91773357	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
761b7d7f053264ab097449ef4cf221db	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
aefe646d49131510aa9958224d6a5d25	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
cc1d3cf8b8f34ae6c0c523f82f4d2b9f	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
d88731caa605e248b0933045a5e2177b	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
26f9bc29effb15c4f034f50ea7a1c24f	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
084a140766bc2e2ac7e2ec378bc94334	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
87cc0caa35439667f52776eda6b81265	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
71a6c77b8c6f7980863a71cb9a5eebe3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
874840268b5ef4bd319c8d8982bda000	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
5d0461257fe42ebf94dabbb410dbd9fd	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
5a5b1cf8990bb4a674afe0fc720f1dca	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
f580356579eb518b1e6a8bc6be76639e	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
50d33022d734d4926d5ba54e853d5ff6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
f9bcf95f48fe3c949b6d49fde7afe39d	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
5c0ed64b3f2a4beeebc34bead4ab6e34	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
cece25a9b0f7d92a0e5a2e95c35b5f3a	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
c83da9fc6a3ffa454775b8e827ccba48	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
cf743ed541141e6ff601f1948a186e60	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
3eb0bbd0446f66ffe9ce9904dc0e1296	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
4c6ea45d51af1a5e3c36c59641cb3a34	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
33d6d9dd416290f5624ea70d8263006b	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
507dd0cce5381f26799fd98949f1ff6a	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
65a3746efe90ef74971ff73ce509bd28	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
0cca6dbd32e82e541784c4b913b11aa8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
c96f37cf50c2fc649361eaa6147d50d0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
35cc68280024248f8587251790637b6e	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
d2b2152d222cdbf67613f41a8fc0a8c0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
0869c8366649c2e6e9e25dbc8030db67	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
b0d2f98393fab6d26628bdf4a123f538	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
e9a661996df4f7113335d5f8845f0018	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
2d517840f3b113c1d280623aea5f37e4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
c41d3a614ca639092cbeb1b813a519bc	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
5ffe492c8a7746e489e4674a51ca3430	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
fd0e7d42c1eb089f31d099a0bb6e7632	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
45ff61dd51dc0774c6fafd0e97f088bf	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
8accb521dc325727eb42a628b298d21c	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
8bf08250786e1cc5e42e4593afd9e6b1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
f06d47566e939bf4977428b3ef8e8abe	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
b1091cdc5765ab6179d59a26aafbbd3f	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
8c9784e1b4b69e798833e0ba010fec44	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
bba147fdebb37e8c21de820b4570bcce	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
52b7262bea3be019fcd7349358ec67cb	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
d9d1fdd4d39d8d7d723d9763bfe481a9	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
eba25f971d5d8bb76b021bcb2291b121	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
813feb9e726c9eb510f816a3892a2f21	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
d37ff06b436f03caa317162abdbf937c	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
3a079eff5e918b0a0f84508bf3aa2313	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
a998d8d36ea116e5b0134fb75908109f	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
b0d9c1893a9d42262413444f0f28c1d9	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
8629f875441bf03f867816f8d470c49d	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
bec8b8db25ce3a36be2b4bac096eb1ad	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
7c67f81f628ea66d73aeff43ab5761f2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
a5ccbd5d5d09b6d7101ccb2bbcd1d429	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
e7f48c05aec0de2982168505db6dda7b	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
e503bf29112c301410f7e09943113ae8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
3210a4c36d706c0a8de33713d333dda0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
24e096bf5f03c85d47961e5a4076db51	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
aba1a433fa51a923fb1087de1910699e	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
3391b5978134902691ad58213fa85171	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
33171d4f9a42eb5acf13312fe8cf488a	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
fdf8c4af2d2c48af92db8614b6856341	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
e488a603fbff89c5056ec60e2e874bbd	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
a37af3009017ac1eec03ddfa3304c907	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
8dc2c10f38dc28143098410637b8f86c	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
e667c7aeea4e89cf4218a9f68861c6ec	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
c52f5a5c2c9027392521f0a2b788474d	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
322c3a935617cdab83309c49d0891a70	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
da24cf793b34e6c953a81e8806a9ab67	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
6d144097d28b2e1ab7cf67f796f26e87	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
f4c0042ae7875ae08060be411311f50e	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
dc9068e3feb7703040129aa6762e113e	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
689fc85cbb3983a56ff271b4361650d9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
8b80fd6a4df8a1f7b6ee1c40075f9dd4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ffa9e648b5fd23ff50ee92b0a3dcba49	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
cccd81c7bdd738b63879737b88cf0e09	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0ce2c2af10eacd1a773cc79f406b25f3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
9487db4c92f6c682f33a721a7db0ec74	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
9aff9eca3f2d9c8ba537d33db078874e	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
2a5dae503e6ebd30dbb4c713aacc0c9f	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
6940572aa76428988fdb17b19de148e3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
52d5b7f032ae5317e60f5017978e2033	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
80eca6e42a3200e5878f7c981a0ff218	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
6b9d2526549ec4632453fca1ba6c6a1d	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
3b57d7e3c4e1031b45a2a831ee59de16	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
68a0982c4510ee1f74c627187a93f22f	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0c7006f79d7ba9e4b9203e5b22c3c363	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
63ed040d5e1c5516c1cd857d85b0a2cd	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
b658cbe7d64025b8d07a0fcad30626aa	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
898b821dc65428fafb8c40613060b88a	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
9659d21d28280e45f5eca2b313daf0b7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
f04f71279e902f93f3482e911d3ca6da	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
513de0dd5bca017317c562dafa238264	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
e619b719e3df69d57603250fed8c6e85	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
42c89652707e0a122d3454d3f73fdeb7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
72eac8cf551c34125b7aa2c641780c2d	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0225acb95c76098fe86cffd6f9495bbf	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
59d8d19beed1ebd1ce101db58ef67181	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
4a51a2128408278382d7e5e295dcc088	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
72c5060d6edcc5f005f86f9fbdd5a4f9	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
bb9bb76ef5911f01a3ea3baf71e01960	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ec81a565a8ce5d6b983eca5e82f32019	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
e5a5dde2b12012183e9ace5aa3c243a0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
fcccf1cee06eada46f98fffc55007d90	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ea20661271d17796ea6f806f46078079	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
19dd7c8cd1e93ac935c7d8f0678c153b	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
609dd5769d5e7401ab5ee21846e2c3bb	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
84164d6fde4ddf03a6c19f0d840a984d	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
77a9974dd3b32136ef9dada5adc542ed	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
24489b5714ceaf1d5ccf4b43cd871a75	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
46874db939c7a55604c3585c97e2b6cc	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
afd1904f8e5dd8e5e927f9739867c739	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
52ec3d77f1fddabcd4a4020b2c3be6a3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
7082df2fd6b0ffebe8666bd7bdf72dca	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
84fdca201b3ca934223e70774a000e9e	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
71b8b9eb1d574145dffe5b91581ed2ce	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
8f260300b89406a702b360c00b1a6108	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
8ae03bb93d26a07010dcca8525585e7a	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ade7d950cf2c8ade738e5488e0af0445	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
74fabb7899f967f30da0c2e7faff5bff	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
1e4ba6ac9434f3c9fc6f707ecaaba290	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
e08bb2097b73ac864a50c58129b00572	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
c7d1bcd05aed8f518571850a3bb3c4a8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
2c6e011e020038c8b3fb64df4725951e	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
f676dc10713972edbeedd09490076291	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
9548aa612b209fc87d455ae54b2fd14b	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
e88051e2294e524eb034b082af7fd13c	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
726f72a22fe64be2829318d4d395b7d7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
fc78bac43d676e30b4a1968ace708549	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
2971d022721a4811b59fcae6f4e45275	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
897119f1e7a4eac61739192aea0dc285	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
fb86036b3d393df2d6fe3e923cb7ad7b	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
d672519c58a38e76498b1906fb1d77e6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
e766a90e288b2f8ded70306079fa6c00	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
e34d4ca626ffc1c9cdf4cd67bd883228	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
c028d3f65ea3125b005ef568b9874f3d	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
9ca2bca00160c3a058b362099aafe0d3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ca3670c465a056ddd48b3ef39aa2dcc0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
5b52d0e02387ce939fdee23f7014296c	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
061a0157c148fa075efb0e59a1f31fbb	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
018905f7e9331b2b5fa689a1ff7133b8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
38beeaab23e662c6cd8fe5f9254798db	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
00de26102c7420543966e23b9d225142	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
f20b66b2850b6e7407812117876d11b1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
9cbcaed79e1f9f9985d65114ea818423	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0cfe0e47d5e3b81f8445343b82bc6323	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
f2c018197e7506d74a906b1cd4f68a02	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
32504241120e31642d190b28c70492d0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
1f4ea11b8aaf9fa25e595281f000980d	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
55195c99aef9dad7d9797ef33f227f20	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
983437f80378346a0d07ee50f93ca45b	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
231cc877dfd12b115697ff3afe990b3e	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
a5332d9430316f86e3dc79484acd6d3b	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
d553020fa9af60f8a24e5f93d89c22d4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ff0d17e649b09e8d8f72d7e124eb5269	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
2f56ed9ac26b75e52b7cfbcfb96f55cf	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
e0ca9259aad522f430ce749243d88665	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
cdbe1b5f225d2dd4a63f8caf9f1661fb	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
623956c3b460aedf2089e853a8447e1e	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
5ef45a29d7736cedbec68473eecd13e1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
6186ec09579fe59eb7ea0e3098adde51	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
a49601ca864522bad065512a7935ecf2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ebffabc6d7c62b0a65bd25c82754a0f1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
d7987bcda1cf005fbe6794979740f283	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
25e65592ddab6e8338b5e459c85df318	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
e71e877c1d0954b6ec24049288314dd7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
a37e8e66d311f4b0f4cf0b3f9fc191b7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
34057ab342ebe2043ba693f52a712b49	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
34ef8a20dae79682f8a1118b260d5b20	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
32bccacb24a342229c829886f94fc680	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
fb5d459f0b9adb46f6952bc178a611ff	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
85d78045de5c88b6a6ad57ac3e303949	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
32ed6c082a0ad5e05f119887cf72c5d9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
f1ab8c2284c500e6a0f376f1bc841a65	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
da8699dff142c717095d4e108fe5b571	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
1ad955459d5b53bb9dd0b3671602fbb8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
2a9769fb50a550451800e12b6340d841	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
4cc886ada67b7b8ec34217133e6d6570	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
e6718d93368d30eca6e9ca789a8781a5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
377ccf2006aea170a054417c8169506f	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
b392db21e730a6667513e269698d914e	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
1d40ab508a383f543b6e1c869c932bc1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
c5d3ebde7c0d9cce9bdf50d82af6526f	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
c0d90991e055bece6a7e82c8ddaf2c66	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
18c29bcaee3c3faf715c33858b14059a	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
af33dd1b95f514b3e0e50a1ad7af5f8d	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
446ebd6ca16638c4a09f627070ac4e30	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
023c5903cacbd14edddde2cbb51c9558	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
d6e7de8bca46940d4fb0bd0d8c1e9682	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
b3999b0282b859ffeb45232fc5dffe9f	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
cb3a863171d866a7b90a2e60e0a37833	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
76e19cc16b83394034f0ecde4e74517d	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
c5e6862b2daf85f8e6e238873c36871e	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
91aec9360cfd26dfb33bf768b25b47d1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
4255f05f124f6c5593d3af775a77171f	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
10074d54401143158fbf7885cb46c0aa	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
3ec6a3a5c824f7382c30ac7ef97c6462	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
2e2676c29108bfc20153f2c6701f924a	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ccf664f5c712bace2988030d7a2f7aaf	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
1d494cfdefbc4217be66482969e9133a	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
69360bc819979aaa50c303cb968e0afe	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
7d834bdd0b6445bf468f664467f2b784	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
f02bb04bd75767175e456304016a307d	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
a271521b334ef5c00b886fb299fc4cea	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
5e2bffdd4d6c3db06233bedc75342d5a	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
28b9d5e3e2162995853f7af3b6eb5172	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
60a503a0cdfd146d8829788df2100783	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
